locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDBKNKLP_00310	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
IDBKNKLP_00311	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
IDBKNKLP_00312	CDS	969	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
IDBKNKLP_00313	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
IDBKNKLP_00314	CDS	603	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
IDBKNKLP_00315	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
IDBKNKLP_00316	CDS	543				hypothetical protein
IDBKNKLP_00317	CDS	1203	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
IDBKNKLP_00318	CDS	783	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
IDBKNKLP_00319	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
IDBKNKLP_00320	CDS	1290	rhmT			Inner membrane transport protein RhmT
IDBKNKLP_00321	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
IDBKNKLP_00322	CDS	903				ISNCY family transposase ISSen7
IDBKNKLP_00323	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
IDBKNKLP_00324	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
IDBKNKLP_00325	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
IDBKNKLP_00326	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
IDBKNKLP_00327	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
IDBKNKLP_00328	CDS	207				hypothetical protein
IDBKNKLP_00329	CDS	651	inaA			Protein InaA
IDBKNKLP_00330	CDS	255				hypothetical protein
IDBKNKLP_00331	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
IDBKNKLP_00332	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
IDBKNKLP_00333	CDS	3705	yfaL		COG3468	putative autotransporter YfaL
IDBKNKLP_00334	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
IDBKNKLP_00335	CDS	2628	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
IDBKNKLP_00336	CDS	1689				hypothetical protein
IDBKNKLP_00337	CDS	624				hypothetical protein
IDBKNKLP_00338	CDS	4395				hypothetical protein
IDBKNKLP_00339	CDS	1650				hypothetical protein
IDBKNKLP_00340	CDS	777				hypothetical protein
IDBKNKLP_00341	CDS	1185	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
IDBKNKLP_00342	CDS	1323	atoE		COG2031	Putative short-chain fatty acid transporter
IDBKNKLP_00343	CDS	651	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
IDBKNKLP_00344	CDS	663	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
IDBKNKLP_00345	CDS	1386	atoC		COG2204	Regulatory protein AtoC
IDBKNKLP_00346	CDS	1827	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
IDBKNKLP_00347	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
IDBKNKLP_00348	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_00349	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_00350	CDS	936	ompC		COG3203	Outer membrane porin C
IDBKNKLP_00351	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
IDBKNKLP_00352	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
IDBKNKLP_00353	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
IDBKNKLP_00354	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
IDBKNKLP_00355	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
IDBKNKLP_00356	CDS	489	eco		COG4574	Ecotin
IDBKNKLP_00357	CDS	165				hypothetical protein
IDBKNKLP_00358	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
IDBKNKLP_00359	CDS	264	napD		COG3062	Chaperone NapD
IDBKNKLP_00360	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
IDBKNKLP_00361	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
IDBKNKLP_00362	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
IDBKNKLP_00363	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
IDBKNKLP_00364	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
IDBKNKLP_00365	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
IDBKNKLP_00366	CDS	663	ccmB		COG2386	Heme exporter protein B
IDBKNKLP_00367	CDS	738	ccmC		COG0755	Heme exporter protein C
IDBKNKLP_00368	CDS	210	ccmD		COG3114	Heme exporter protein D
IDBKNKLP_00369	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
IDBKNKLP_00370	CDS	1944	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
IDBKNKLP_00371	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
IDBKNKLP_00372	CDS	1053	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
IDBKNKLP_00373	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
IDBKNKLP_00374	CDS	2592				putative autotransporter
IDBKNKLP_00375	tRNA	77				tRNA-Pro(ggg)
IDBKNKLP_00376	CDS	1761	yejM		COG3083	Inner membrane protein YejM
IDBKNKLP_00377	CDS	228				hypothetical protein
IDBKNKLP_00378	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
IDBKNKLP_00379	CDS	285	rplY		COG1825	50S ribosomal protein L25
IDBKNKLP_00380	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
IDBKNKLP_00381	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
IDBKNKLP_00382	CDS	1191	bcr			Bicyclomycin resistance protein
IDBKNKLP_00383	CDS	345	yejG			putative protein YejG
IDBKNKLP_00384	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
IDBKNKLP_00385	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
IDBKNKLP_00386	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
IDBKNKLP_00387	CDS	1815				hypothetical protein
IDBKNKLP_00388	CDS	1557	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
IDBKNKLP_00389	CDS	567	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
IDBKNKLP_00390	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
IDBKNKLP_00391	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
IDBKNKLP_00392	CDS	1467	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
IDBKNKLP_00393	CDS	573	yeiP		COG0231	Elongation factor P-like protein
IDBKNKLP_00394	CDS	255				hypothetical protein
IDBKNKLP_00395	CDS	1182	setB			Sugar efflux transporter B
IDBKNKLP_00396	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
IDBKNKLP_00397	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
IDBKNKLP_00398	CDS	1692	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
IDBKNKLP_00399	CDS	942	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
IDBKNKLP_00400	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
IDBKNKLP_00401	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
IDBKNKLP_00402	CDS	699	yeiL		COG0664	Regulatory protein YeiL
IDBKNKLP_00403	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
IDBKNKLP_00404	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
IDBKNKLP_00405	CDS	1089	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
IDBKNKLP_00406	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
IDBKNKLP_00407	CDS	1050				hypothetical protein
IDBKNKLP_00408	CDS	807	cysL		COG0583	HTH-type transcriptional regulator CysL
IDBKNKLP_00409	CDS	1470	lysP		COG0833	Lysine-specific permease
IDBKNKLP_00410	CDS	1992	cirA		COG4771	Colicin I receptor
IDBKNKLP_00411	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
IDBKNKLP_00412	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
IDBKNKLP_00413	CDS	1158				hypothetical protein
IDBKNKLP_00414	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
IDBKNKLP_00415	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
IDBKNKLP_00416	CDS	1521	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
IDBKNKLP_00417	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
IDBKNKLP_00418	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
IDBKNKLP_00419	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
IDBKNKLP_00420	CDS	240				hypothetical protein
IDBKNKLP_00421	CDS	720				hypothetical protein
IDBKNKLP_00422	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
IDBKNKLP_00423	CDS	696	yohK		COG1346	Inner membrane protein YohK
IDBKNKLP_00424	CDS	399				hypothetical protein
IDBKNKLP_00425	CDS	948	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
IDBKNKLP_00426	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
IDBKNKLP_00427	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
IDBKNKLP_00428	CDS	579	yohD		COG0586	Inner membrane protein YohD
IDBKNKLP_00429	CDS	588	yohC			Inner membrane protein YohC
IDBKNKLP_00430	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
IDBKNKLP_00431	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
IDBKNKLP_00432	CDS	2268		3.2.1.-		Beta-xylosidase
IDBKNKLP_00433	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
IDBKNKLP_00434	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
IDBKNKLP_00435	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
IDBKNKLP_00436	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
IDBKNKLP_00437	CDS	108				hypothetical protein
IDBKNKLP_00438	CDS	732	mlrA		COG0789	HTH-type transcriptional regulator MlrA
IDBKNKLP_00439	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
IDBKNKLP_00440	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
IDBKNKLP_00441	CDS	471				hypothetical protein
IDBKNKLP_00442	CDS	462	yehR		COG4808	putative lipoprotein YehR
IDBKNKLP_00443	CDS	2001				hypothetical protein
IDBKNKLP_00444	CDS	1137				hypothetical protein
IDBKNKLP_00445	CDS	2280				hypothetical protein
IDBKNKLP_00446	CDS	1089	yehL		COG0714	putative protein YehL
IDBKNKLP_00447	CDS	318				hypothetical protein
IDBKNKLP_00448	CDS	3633				hypothetical protein
IDBKNKLP_00449	CDS	3795				hypothetical protein
IDBKNKLP_00450	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
IDBKNKLP_00451	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
IDBKNKLP_00452	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_00453	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_00454	CDS	192				hypothetical protein
IDBKNKLP_00455	CDS	165				hypothetical protein
IDBKNKLP_00456	CDS	666				hypothetical protein
IDBKNKLP_00457	CDS	432				hypothetical protein
IDBKNKLP_00458	CDS	246				hypothetical protein
IDBKNKLP_00459	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
IDBKNKLP_00460	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
IDBKNKLP_00461	CDS	819				hypothetical protein
IDBKNKLP_00462	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
IDBKNKLP_00463	CDS	966	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
IDBKNKLP_00464	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
IDBKNKLP_00465	CDS	1278	yegT			Putative nucleoside transporter YegT
IDBKNKLP_00466	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
IDBKNKLP_00467	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
IDBKNKLP_00468	CDS	1113	gatZ_1		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
IDBKNKLP_00469	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_00470	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_00471	CDS	171	gatZ_2		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
IDBKNKLP_00472	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
IDBKNKLP_00473	CDS	285	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
IDBKNKLP_00474	CDS	1356	gatC_1		COG3775	PTS system galactitol-specific EIIC component
IDBKNKLP_00475	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
IDBKNKLP_00476	CDS	780	srlR_1		COG1349	Glucitol operon repressor
IDBKNKLP_00477	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
IDBKNKLP_00478	CDS	318				hypothetical protein
IDBKNKLP_00479	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
IDBKNKLP_00480	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
IDBKNKLP_00481	CDS	942	zitB		COG1230	Zinc transporter ZitB
IDBKNKLP_00482	CDS	381				hypothetical protein
IDBKNKLP_00483	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
IDBKNKLP_00484	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
IDBKNKLP_00485	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
IDBKNKLP_00486	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
IDBKNKLP_00487	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
IDBKNKLP_00488	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IDBKNKLP_00489	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
IDBKNKLP_00490	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
IDBKNKLP_00491	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
IDBKNKLP_00492	CDS	774	modA		COG0725	Molybdate-binding protein ModA
IDBKNKLP_00493	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
IDBKNKLP_00494	CDS	1059	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IDBKNKLP_00495	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
IDBKNKLP_00496	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
IDBKNKLP_00497	CDS	954	oxyR_1			Hydrogen peroxide-inducible genes activator
IDBKNKLP_00498	CDS	1053	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
IDBKNKLP_00499	CDS	1434	ybhI		COG0471	Inner membrane protein YbhI
IDBKNKLP_00500	CDS	2262	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
IDBKNKLP_00501	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
IDBKNKLP_00502	CDS	1071	xerC_1			Tyrosine recombinase XerC
IDBKNKLP_00503	CDS	168				hypothetical protein
IDBKNKLP_00504	CDS	285				hypothetical protein
IDBKNKLP_00505	CDS	285				hypothetical protein
IDBKNKLP_00506	CDS	180				hypothetical protein
IDBKNKLP_00507	CDS	126				hypothetical protein
IDBKNKLP_00508	CDS	549				hypothetical protein
IDBKNKLP_00509	CDS	552				hypothetical protein
IDBKNKLP_00510	CDS	1623				hypothetical protein
IDBKNKLP_00511	CDS	762				hypothetical protein
IDBKNKLP_00512	CDS	486				hypothetical protein
IDBKNKLP_00513	CDS	396				hypothetical protein
IDBKNKLP_00514	CDS	1026				hypothetical protein
IDBKNKLP_00515	CDS	903				hypothetical protein
IDBKNKLP_00516	CDS	1146				hypothetical protein
IDBKNKLP_00517	CDS	477				hypothetical protein
IDBKNKLP_00518	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
IDBKNKLP_00519	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
IDBKNKLP_00520	CDS	1155	bioF_1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
IDBKNKLP_00521	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
IDBKNKLP_00522	CDS	678	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
IDBKNKLP_00523	CDS	2022	uvrB		COG0556	UvrABC system protein B
IDBKNKLP_00524	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
IDBKNKLP_00525	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
IDBKNKLP_00526	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
IDBKNKLP_00527	CDS	486	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
IDBKNKLP_00528	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
IDBKNKLP_00529	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
IDBKNKLP_00530	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
IDBKNKLP_00531	CDS	714				hypothetical protein
IDBKNKLP_00532	CDS	957	ybhN		COG0392	Inner membrane protein YbhN
IDBKNKLP_00533	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
IDBKNKLP_00534	CDS	762				hypothetical protein
IDBKNKLP_00535	CDS	411	ybhQ			Inner membrane protein YbhQ
IDBKNKLP_00536	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
IDBKNKLP_00537	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
IDBKNKLP_00538	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
IDBKNKLP_00539	CDS	996				hypothetical protein
IDBKNKLP_00540	CDS	672	cecR		COG1309	HTH-type transcriptional dual regulator CecR
IDBKNKLP_00541	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
IDBKNKLP_00542	CDS	450	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
IDBKNKLP_00543	CDS	2286	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
IDBKNKLP_00544	CDS	963	ybiB		COG0547	putative protein YbiB
IDBKNKLP_00545	CDS	1086	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
IDBKNKLP_00546	CDS	261	bhsA_1			Multiple stress resistance protein BhsA
IDBKNKLP_00547	CDS	267	ybiI_1		COG1734	putative protein YbiI
IDBKNKLP_00548	CDS	675		1.14.11.-	COG3128	PKHD-type hydroxylase
IDBKNKLP_00549	CDS	2283	fiu		COG4774	Catecholate siderophore receptor Fiu
IDBKNKLP_00550	CDS	261	mcbA			putative protein McbA
IDBKNKLP_00551	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
IDBKNKLP_00552	CDS	2226	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
IDBKNKLP_00553	CDS	723	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
IDBKNKLP_00554	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
IDBKNKLP_00555	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
IDBKNKLP_00556	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
IDBKNKLP_00557	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
IDBKNKLP_00558	CDS	516	ompX_1		COG3637	Outer membrane protein X
IDBKNKLP_00559	CDS	1584	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
IDBKNKLP_00560	CDS	129	mntS			Small protein MntS
IDBKNKLP_00561	CDS	468	mntR		COG1321	Transcriptional regulator MntR
IDBKNKLP_00562	CDS	1119	ybiR		COG0471	Inner membrane protein YbiR
IDBKNKLP_00563	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
IDBKNKLP_00564	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
IDBKNKLP_00565	CDS	1266	ybiU			putative protein YbiU
IDBKNKLP_00566	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
IDBKNKLP_00567	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
IDBKNKLP_00568	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
IDBKNKLP_00569	CDS	663	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
IDBKNKLP_00570	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
IDBKNKLP_00571	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
IDBKNKLP_00572	CDS	966	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
IDBKNKLP_00573	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
IDBKNKLP_00574	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
IDBKNKLP_00575	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
IDBKNKLP_00576	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
IDBKNKLP_00577	CDS	2097	pdeI	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeI
IDBKNKLP_00578	CDS	1329				hypothetical protein
IDBKNKLP_00579	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
IDBKNKLP_00580	CDS	384				hypothetical protein
IDBKNKLP_00581	CDS	1116	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
IDBKNKLP_00582	CDS	627	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
IDBKNKLP_00583	CDS	1203	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
IDBKNKLP_00584	CDS	759	deoR		COG1349	Deoxyribose operon repressor
IDBKNKLP_00585	CDS	597	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
IDBKNKLP_00586	CDS	1233	mdfA			Multidrug transporter MdfA
IDBKNKLP_00587	CDS	279				hypothetical protein
IDBKNKLP_00588	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
IDBKNKLP_00589	CDS	1128	ybjJ			Inner membrane protein YbjJ
IDBKNKLP_00590	CDS	537	rcdA		COG3226	HTH-type transcriptional regulator RcdA
IDBKNKLP_00591	CDS	333				hypothetical protein
IDBKNKLP_00592	CDS	1017	xerC_2			Tyrosine recombinase XerC
IDBKNKLP_00593	CDS	192				hypothetical protein
IDBKNKLP_00594	CDS	570				hypothetical protein
IDBKNKLP_00595	CDS	222				hypothetical protein
IDBKNKLP_00596	CDS	510				hypothetical protein
IDBKNKLP_00597	CDS	201				hypothetical protein
IDBKNKLP_00598	CDS	342				hypothetical protein
IDBKNKLP_00599	CDS	234				hypothetical protein
IDBKNKLP_00600	CDS	228	ybiI_2		COG1734	putative protein YbiI
IDBKNKLP_00601	CDS	858	dam_1	2.1.1.72	COG0338	DNA adenine methylase
IDBKNKLP_00602	CDS	2415				hypothetical protein
IDBKNKLP_00603	CDS	189				hypothetical protein
IDBKNKLP_00604	CDS	234				hypothetical protein
IDBKNKLP_00605	CDS	336				hypothetical protein
IDBKNKLP_00606	CDS	924				hypothetical protein
IDBKNKLP_00607	CDS	963				hypothetical protein
IDBKNKLP_00608	CDS	1026				hypothetical protein
IDBKNKLP_00609	CDS	1767				hypothetical protein
IDBKNKLP_00610	CDS	753				hypothetical protein
IDBKNKLP_00611	CDS	429				hypothetical protein
IDBKNKLP_00612	CDS	432				hypothetical protein
IDBKNKLP_00613	CDS	447				hypothetical protein
IDBKNKLP_00614	CDS	807				hypothetical protein
IDBKNKLP_00615	CDS	579				hypothetical protein
IDBKNKLP_00616	CDS	360				hypothetical protein
IDBKNKLP_00617	CDS	909				hypothetical protein
IDBKNKLP_00618	CDS	606				hypothetical protein
IDBKNKLP_00619	CDS	1623				hypothetical protein
IDBKNKLP_00620	CDS	438				hypothetical protein
IDBKNKLP_00621	CDS	603	tfaE			Prophage tail fiber assembly protein TfaE
IDBKNKLP_00622	CDS	540				hypothetical protein
IDBKNKLP_00623	CDS	276	hin		COG1961	DNA-invertase hin
IDBKNKLP_00624	CDS	369				hypothetical protein
IDBKNKLP_00625	CDS	219				hypothetical protein
IDBKNKLP_00626	CDS	1686	aspT_1			Aspartate/alanine antiporter
IDBKNKLP_00627	CDS	378	ybjM			Inner membrane protein YbjM
IDBKNKLP_00628	CDS	258	grxA		COG0695	Glutaredoxin 1
IDBKNKLP_00629	CDS	288				hypothetical protein
IDBKNKLP_00630	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
IDBKNKLP_00631	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
IDBKNKLP_00632	CDS	477	ybjN			putative protein YbjN
IDBKNKLP_00633	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein
IDBKNKLP_00634	CDS	1134	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
IDBKNKLP_00635	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
IDBKNKLP_00636	CDS	846	ydcV_1			Inner membrane ABC transporter permease protein YdcV
IDBKNKLP_00637	CDS	489	ybjO			Inner membrane protein YbjO
IDBKNKLP_00638	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
