locus_tag	ftype	length_bp	gene	EC_number	COG	product
APGBGNDD_01459	CDS	372				hypothetical protein
APGBGNDD_01460	CDS	267				IS630 family transposase ISSpn2
APGBGNDD_01461	CDS	282	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
APGBGNDD_01462	CDS	945	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
APGBGNDD_01463	CDS	1452				hypothetical protein
APGBGNDD_01464	CDS	750	mta		COG0789	HTH-type transcriptional activator mta
APGBGNDD_01465	CDS	456				hypothetical protein
APGBGNDD_01466	CDS	1176			COG2081	putative protein
APGBGNDD_01467	CDS	375			COG1307	DegV domain-containing protein
APGBGNDD_01468	CDS	459			COG1307	DegV domain-containing protein
APGBGNDD_01469	CDS	558				hypothetical protein
APGBGNDD_01470	CDS	468				hypothetical protein
APGBGNDD_01471	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
APGBGNDD_01472	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
APGBGNDD_01473	CDS	249				hypothetical protein
APGBGNDD_01474	CDS	1161	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
APGBGNDD_01475	CDS	870	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
APGBGNDD_01476	CDS	957				hypothetical protein
APGBGNDD_01477	CDS	765	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
APGBGNDD_01478	CDS	480	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
APGBGNDD_01479	CDS	282	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
APGBGNDD_01480	CDS	657				hypothetical protein
APGBGNDD_01481	CDS	978	prfB			Peptide chain release factor 2
APGBGNDD_01482	CDS	693	ftsE		COG2884	Cell division ATP-binding protein FtsE
APGBGNDD_01483	CDS	927	ftsX		COG2177	Cell division protein FtsX
APGBGNDD_01484	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
APGBGNDD_01485	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
APGBGNDD_01486	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
APGBGNDD_01487	CDS	528				hypothetical protein
APGBGNDD_01488	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
APGBGNDD_01489	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
APGBGNDD_01490	CDS	1395	mapZ			Mid-cell-anchored protein Z
APGBGNDD_01491	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
APGBGNDD_01492	CDS	690	arlR_2		COG0745	Response regulator ArlR
APGBGNDD_01493	CDS	1020				hypothetical protein
APGBGNDD_01494	CDS	1233				hypothetical protein
APGBGNDD_01495	CDS	420				hypothetical protein
APGBGNDD_01496	CDS	1482				Putative trans-acting regulator
APGBGNDD_01497	CDS	996	degA_2		COG1609	HTH-type transcriptional regulator DegA
APGBGNDD_01498	CDS	1311	dasA		COG1653	Diacetylchitobiose binding protein DasA
APGBGNDD_01499	CDS	903	lacF_4			Lactose transport system permease protein LacF
APGBGNDD_01500	CDS	846	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
APGBGNDD_01501	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
APGBGNDD_01502	tRNA	76				tRNA-Lys(ctt)
APGBGNDD_01503	CDS	1272			COG2256	putative AAA domain-containing protein
APGBGNDD_01504	CDS	240				hypothetical protein
APGBGNDD_01505	CDS	180				hypothetical protein
APGBGNDD_01506	CDS	453				hypothetical protein
APGBGNDD_01507	CDS	471				hypothetical protein
APGBGNDD_01508	CDS	1089				hypothetical protein
APGBGNDD_01509	CDS	429				hypothetical protein
APGBGNDD_01510	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
APGBGNDD_01511	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
APGBGNDD_01512	CDS	1797	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
APGBGNDD_01513	CDS	678				hypothetical protein
APGBGNDD_01514	CDS	930				hypothetical protein
APGBGNDD_01515	CDS	387				ISL3 family transposase ISSth1
APGBGNDD_01516	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
APGBGNDD_01517	CDS	438				hypothetical protein
APGBGNDD_01518	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
APGBGNDD_01519	CDS	186				hypothetical protein
APGBGNDD_01520	CDS	153				hypothetical protein
APGBGNDD_01521	CDS	108				hypothetical protein
APGBGNDD_01522	CDS	234				hypothetical protein
APGBGNDD_01523	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
APGBGNDD_01524	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
APGBGNDD_01525	CDS	456				hypothetical protein
APGBGNDD_01526	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
APGBGNDD_01527	CDS	2028				hypothetical protein
APGBGNDD_01528	CDS	279				hypothetical protein
APGBGNDD_01529	CDS	198				hypothetical protein
APGBGNDD_01530	CDS	492				hypothetical protein
APGBGNDD_01531	CDS	699	saeR			Response regulator SaeR
APGBGNDD_01532	CDS	1053	saeS	2.7.13.3		Histidine protein kinase SaeS
APGBGNDD_01533	CDS	612	rpsD		COG0522	30S ribosomal protein S4
APGBGNDD_01534	CDS	222				hypothetical protein
APGBGNDD_01535	CDS	930	yteP		COG4209	putative multiple-sugar transport system permease YteP
APGBGNDD_01536	CDS	924	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
APGBGNDD_01537	CDS	1476				hypothetical protein
APGBGNDD_01538	CDS	987				hypothetical protein
APGBGNDD_01539	CDS	861				hypothetical protein
APGBGNDD_01540	CDS	1065				hypothetical protein
APGBGNDD_01541	CDS	912				hypothetical protein
APGBGNDD_01542	CDS	594				hypothetical protein
APGBGNDD_01543	CDS	327				hypothetical protein
APGBGNDD_01544	CDS	1167	yycB		COG2807	putative transporter YycB
APGBGNDD_01545	CDS	1263				hypothetical protein
APGBGNDD_01546	CDS	471			COG1780	Putative NrdI-like protein
APGBGNDD_01547	CDS	534				hypothetical protein
APGBGNDD_01548	CDS	1287				hypothetical protein
APGBGNDD_01549	CDS	1671				hypothetical protein
APGBGNDD_01550	CDS	615				hypothetical protein
APGBGNDD_01551	CDS	570				hypothetical protein
APGBGNDD_01552	CDS	693	metP		COG2011	Methionine import system permease protein MetP
APGBGNDD_01553	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
APGBGNDD_01554	CDS	1374				hypothetical protein
APGBGNDD_01555	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
APGBGNDD_01556	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
APGBGNDD_01557	CDS	324				hypothetical protein
APGBGNDD_01558	CDS	657				hypothetical protein
APGBGNDD_01559	CDS	1227				hypothetical protein
APGBGNDD_01560	CDS	1071	xerS		COG0582	Tyrosine recombinase XerS
APGBGNDD_01561	CDS	153				hypothetical protein
APGBGNDD_01562	CDS	990	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
APGBGNDD_01563	CDS	1704		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
APGBGNDD_01564	CDS	1044	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
APGBGNDD_01565	CDS	993	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
APGBGNDD_01566	CDS	969	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
APGBGNDD_01567	CDS	1362	norM		COG0534	Multidrug resistance protein NorM
APGBGNDD_01568	CDS	261				hypothetical protein
APGBGNDD_01569	CDS	1269	pyrC	3.5.2.3	COG0044	Dihydroorotase
APGBGNDD_01570	CDS	465	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
APGBGNDD_01571	CDS	654	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
APGBGNDD_01572	CDS	603				hypothetical protein
APGBGNDD_01573	CDS	714	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
APGBGNDD_01574	CDS	375	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
APGBGNDD_01575	CDS	465				hypothetical protein
APGBGNDD_01576	CDS	798				hypothetical protein
APGBGNDD_01577	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
APGBGNDD_01578	CDS	1041		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
APGBGNDD_01579	CDS	1275				hypothetical protein
APGBGNDD_01580	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
APGBGNDD_01581	CDS	96				hypothetical protein
APGBGNDD_01582	CDS	303				hypothetical protein
APGBGNDD_01583	CDS	639	udk	2.7.1.48	COG0572	Uridine kinase
APGBGNDD_01584	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
APGBGNDD_01585	CDS	213				hypothetical protein
APGBGNDD_01586	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
APGBGNDD_01587	CDS	816	tlyA		COG1189	Hemolysin A
APGBGNDD_01588	CDS	432	argR_3		COG1438	Arginine repressor
APGBGNDD_01589	CDS	1668	recN		COG0497	DNA repair protein RecN
APGBGNDD_01590	CDS	729				hypothetical protein
APGBGNDD_01591	CDS	1824	lepA	3.6.5.-		Elongation factor 4
APGBGNDD_01592	CDS	390				hypothetical protein
APGBGNDD_01593	CDS	507				hypothetical protein
APGBGNDD_01594	CDS	609				hypothetical protein
APGBGNDD_01595	CDS	798				hypothetical protein
APGBGNDD_01596	CDS	1281				hypothetical protein
APGBGNDD_01597	CDS	150				hypothetical protein
APGBGNDD_01598	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
APGBGNDD_01599	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
APGBGNDD_01600	CDS	528				hypothetical protein
APGBGNDD_01601	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
APGBGNDD_01602	CDS	4911				hypothetical protein
APGBGNDD_01603	CDS	1632				hypothetical protein
APGBGNDD_01604	CDS	1362	dnaA			Chromosomal replication initiator protein DnaA
APGBGNDD_01605	CDS	1137	dnaN		COG0592	Beta sliding clamp
APGBGNDD_01606	CDS	195				hypothetical protein
APGBGNDD_01607	CDS	1116	ychF		COG0012	Ribosome-binding ATPase YchF
APGBGNDD_01608	CDS	570	pth	3.1.1.29		Peptidyl-tRNA hydrolase
APGBGNDD_01609	CDS	3510	mfd	3.6.4.-		Transcription-repair-coupling factor
APGBGNDD_01610	CDS	267				hypothetical protein
APGBGNDD_01611	CDS	369				hypothetical protein
APGBGNDD_01612	CDS	123				hypothetical protein
APGBGNDD_01613	CDS	1269				hypothetical protein
APGBGNDD_01614	CDS	1278	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
APGBGNDD_01615	CDS	543	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
APGBGNDD_01616	CDS	1959	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
APGBGNDD_01617	CDS	672				hypothetical protein
APGBGNDD_01618	CDS	1266	pucK		COG2233	Uric acid permease PucK
APGBGNDD_01619	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
APGBGNDD_01620	CDS	387				hypothetical protein
APGBGNDD_01621	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
APGBGNDD_01622	CDS	111				hypothetical protein
APGBGNDD_01623	CDS	270				hypothetical protein
APGBGNDD_01624	CDS	138				hypothetical protein
APGBGNDD_01625	CDS	246				hypothetical protein
APGBGNDD_01626	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
APGBGNDD_01627	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
APGBGNDD_01628	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
APGBGNDD_01629	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
APGBGNDD_01630	CDS	1116				hypothetical protein
APGBGNDD_01631	CDS	1350	lcnD			Lactococcin A secretion protein LcnD
APGBGNDD_01632	CDS	708	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
APGBGNDD_01633	CDS	3726	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
APGBGNDD_01634	CDS	1443	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
APGBGNDD_01635	CDS	1023	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
APGBGNDD_01636	CDS	546	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
APGBGNDD_01637	CDS	510				hypothetical protein
APGBGNDD_01638	CDS	1548	purH			Bifunctional purine biosynthesis protein PurH
APGBGNDD_01639	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
APGBGNDD_01640	CDS	342				hypothetical protein
APGBGNDD_01641	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
APGBGNDD_01642	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
APGBGNDD_01643	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
APGBGNDD_01644	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
APGBGNDD_01645	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
APGBGNDD_01646	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
APGBGNDD_01647	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
APGBGNDD_01648	CDS	732				hypothetical protein
APGBGNDD_01649	CDS	1152				hypothetical protein
APGBGNDD_01650	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
APGBGNDD_01651	CDS	447				hypothetical protein
APGBGNDD_01652	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
APGBGNDD_01653	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
APGBGNDD_01654	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
APGBGNDD_01655	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
APGBGNDD_01656	CDS	1152				hypothetical protein
APGBGNDD_01657	CDS	630				hypothetical protein
APGBGNDD_01658	CDS	339				hypothetical protein
APGBGNDD_01659	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
APGBGNDD_01660	CDS	477				hypothetical protein
APGBGNDD_01661	CDS	213				hypothetical protein
APGBGNDD_01662	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
APGBGNDD_01663	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
APGBGNDD_01664	CDS	1104	thiO	1.4.3.19		Glycine oxidase
APGBGNDD_01665	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
APGBGNDD_01666	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
APGBGNDD_01667	CDS	6435				hypothetical protein
APGBGNDD_01668	CDS	270				hypothetical protein
APGBGNDD_01669	CDS	246				hypothetical protein
APGBGNDD_01670	CDS	786				hypothetical protein
APGBGNDD_01671	CDS	819				hypothetical protein
APGBGNDD_01672	CDS	993				hypothetical protein
APGBGNDD_01673	CDS	309				hypothetical protein
APGBGNDD_01674	CDS	1464		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
APGBGNDD_01675	CDS	2334				hypothetical protein
APGBGNDD_01676	CDS	201				hypothetical protein
APGBGNDD_01677	CDS	510				hypothetical protein
APGBGNDD_01678	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
APGBGNDD_01679	CDS	525	grpE		COG0576	Protein GrpE
APGBGNDD_01680	CDS	1824	dnaK			Chaperone protein DnaK
APGBGNDD_01681	CDS	354				hypothetical protein
APGBGNDD_01682	CDS	1137	dnaJ		COG0484	Chaperone protein DnaJ
APGBGNDD_01683	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
APGBGNDD_01684	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
APGBGNDD_01685	CDS	378				hypothetical protein
APGBGNDD_01686	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
APGBGNDD_01687	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
APGBGNDD_01688	CDS	285				hypothetical protein
APGBGNDD_01689	CDS	327				hypothetical protein
APGBGNDD_01690	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
APGBGNDD_01691	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
APGBGNDD_01692	CDS	258				hypothetical protein
APGBGNDD_01693	CDS	504				ISL3 family transposase ISSpn14
APGBGNDD_01694	CDS	288				hypothetical protein
APGBGNDD_01695	CDS	258				ISL3 family transposase IS1167
APGBGNDD_01696	CDS	465				hypothetical protein
APGBGNDD_01697	CDS	300				hypothetical protein
APGBGNDD_01698	CDS	237				hypothetical protein
APGBGNDD_01699	CDS	1728	ezrA		COG4477	Septation ring formation regulator EzrA
APGBGNDD_01700	CDS	1947	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
APGBGNDD_01701	CDS	573				hypothetical protein
APGBGNDD_01702	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
APGBGNDD_01703	CDS	1224	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
APGBGNDD_01704	CDS	2451	dinG	3.1.-.-		3'-5' exonuclease DinG
APGBGNDD_01705	tRNA	76				tRNA-Pro(tgg)
APGBGNDD_01706	CDS	192				hypothetical protein
APGBGNDD_01707	CDS	195				hypothetical protein
APGBGNDD_01708	CDS	885				hypothetical protein
APGBGNDD_01709	CDS	738				hypothetical protein
APGBGNDD_01710	CDS	1098	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
APGBGNDD_01711	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
APGBGNDD_01712	CDS	1011	ccpA_2		COG1609	Catabolite control protein A
APGBGNDD_01713	CDS	372				hypothetical protein
APGBGNDD_01714	CDS	963	ansB	3.5.1.1	COG0252	L-asparaginase 2
APGBGNDD_01715	CDS	1389				hypothetical protein
APGBGNDD_01716	CDS	453				Putative universal stress protein
APGBGNDD_01717	CDS	294				hypothetical protein
APGBGNDD_01718	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
APGBGNDD_01719	CDS	468				IS3 family transposase ISSpn4
APGBGNDD_01720	CDS	804				hypothetical protein
APGBGNDD_01721	CDS	756				hypothetical protein
APGBGNDD_01722	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
APGBGNDD_01723	CDS	579				hypothetical protein
APGBGNDD_01724	CDS	561				hypothetical protein
APGBGNDD_01725	CDS	450				hypothetical protein
APGBGNDD_01726	CDS	291				hypothetical protein
APGBGNDD_01727	CDS	108				hypothetical protein
APGBGNDD_01728	CDS	255				hypothetical protein
APGBGNDD_01729	CDS	1335				hypothetical protein
APGBGNDD_01730	CDS	234				hypothetical protein
APGBGNDD_01731	CDS	183				hypothetical protein
APGBGNDD_01732	CDS	780				hypothetical protein
APGBGNDD_01733	CDS	1902	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
APGBGNDD_01734	CDS	654				hypothetical protein
APGBGNDD_01735	CDS	1179				hypothetical protein
APGBGNDD_01736	CDS	1959	ligA	6.5.1.2		DNA ligase
APGBGNDD_01737	CDS	2280				hypothetical protein
APGBGNDD_01738	CDS	1425	gapN	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
APGBGNDD_01739	CDS	1137	licC_4		COG1455	Lichenan permease IIC component
APGBGNDD_01740	CDS	897				hypothetical protein
APGBGNDD_01741	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
APGBGNDD_01742	CDS	318	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
APGBGNDD_01743	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
APGBGNDD_01744	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
APGBGNDD_01745	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
APGBGNDD_01746	CDS	771				hypothetical protein
APGBGNDD_01747	CDS	204				hypothetical protein
APGBGNDD_01748	CDS	609				hypothetical protein
APGBGNDD_01749	CDS	171				hypothetical protein
APGBGNDD_01750	CDS	567				hypothetical protein
APGBGNDD_01751	CDS	165				hypothetical protein
APGBGNDD_01752	CDS	1110				hypothetical protein
APGBGNDD_01753	CDS	1242	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
APGBGNDD_01754	CDS	1413				hypothetical protein
APGBGNDD_01755	CDS	441	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
APGBGNDD_01756	CDS	1227	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
APGBGNDD_01757	CDS	1263				hypothetical protein
APGBGNDD_01758	CDS	771				putative ABC transporter ATP-binding protein
APGBGNDD_01759	CDS	195				hypothetical protein
APGBGNDD_01760	CDS	1656				hypothetical protein
APGBGNDD_01761	CDS	498	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
APGBGNDD_01762	CDS	348				hypothetical protein
APGBGNDD_01763	CDS	2022				hypothetical protein
APGBGNDD_01764	CDS	642	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
APGBGNDD_01765	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
APGBGNDD_01766	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
APGBGNDD_01767	CDS	1167	divIB		COG1589	Cell division protein DivIB
APGBGNDD_01768	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
APGBGNDD_01769	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
APGBGNDD_01770	CDS	351				hypothetical protein
APGBGNDD_01771	CDS	765				hypothetical protein
APGBGNDD_01772	CDS	468				IS3 family transposase ISSpn11
APGBGNDD_01773	CDS	480				hypothetical protein
APGBGNDD_01774	CDS	426				hypothetical protein
APGBGNDD_01775	CDS	645				hypothetical protein
APGBGNDD_01776	CDS	222				hypothetical protein
APGBGNDD_01777	CDS	240				hypothetical protein
APGBGNDD_01778	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
APGBGNDD_01779	CDS	996				hypothetical protein
APGBGNDD_01780	CDS	699	liaF		COG4758	Protein LiaF
APGBGNDD_01781	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
APGBGNDD_01782	CDS	1008		2.7.4.2		Phosphomevalonate kinase
APGBGNDD_01783	CDS	954				hypothetical protein
APGBGNDD_01784	CDS	879				hypothetical protein
APGBGNDD_01785	CDS	330				hypothetical protein
APGBGNDD_01786	CDS	501	rplJ			50S ribosomal protein L10
APGBGNDD_01787	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
APGBGNDD_01788	CDS	171				hypothetical protein
APGBGNDD_01789	CDS	255				hypothetical protein
APGBGNDD_01790	CDS	324				hypothetical protein
APGBGNDD_01791	CDS	255				hypothetical protein
APGBGNDD_01792	CDS	234				hypothetical protein
APGBGNDD_01793	CDS	588				hypothetical protein
APGBGNDD_01794	CDS	288				hypothetical protein
APGBGNDD_01795	CDS	144				hypothetical protein
APGBGNDD_01796	CDS	297				hypothetical protein
APGBGNDD_01797	CDS	414				IS630 family transposase ISSpn2
APGBGNDD_01798	CDS	267				IS630 family transposase ISSpn2
APGBGNDD_01799	CDS	804			COG3039	IS5 family transposase ISSpn7
APGBGNDD_01800	CDS	447	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
APGBGNDD_01801	CDS	171				hypothetical protein
APGBGNDD_01802	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
APGBGNDD_01803	CDS	351	rbfA			Ribosome-binding factor A
APGBGNDD_01804	CDS	2793				hypothetical protein
APGBGNDD_01805	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
APGBGNDD_01806	CDS	294				hypothetical protein
APGBGNDD_01807	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
APGBGNDD_01808	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
APGBGNDD_01809	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
APGBGNDD_01810	CDS	795				hypothetical protein
APGBGNDD_01811	CDS	612				hypothetical protein
APGBGNDD_01812	CDS	249				hypothetical protein
APGBGNDD_01813	CDS	690				hypothetical protein
APGBGNDD_01814	CDS	234				hypothetical protein
APGBGNDD_01815	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
APGBGNDD_01816	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
APGBGNDD_01817	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
APGBGNDD_01818	CDS	624				hypothetical protein
APGBGNDD_01819	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
APGBGNDD_01820	CDS	1323	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
APGBGNDD_01821	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
APGBGNDD_01822	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
APGBGNDD_01823	CDS	318				hypothetical protein
APGBGNDD_01824	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
APGBGNDD_01825	CDS	1227				L-lactate transporter
APGBGNDD_01826	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
APGBGNDD_01827	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
APGBGNDD_01828	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
APGBGNDD_01829	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
APGBGNDD_01830	CDS	771	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
APGBGNDD_01831	CDS	765				hypothetical protein
APGBGNDD_01832	CDS	792				hypothetical protein
APGBGNDD_01833	CDS	669	aqpZ2			Aquaporin Z 2
APGBGNDD_01834	CDS	534				hypothetical protein
APGBGNDD_01835	CDS	315	trxA		COG0526	Thioredoxin
APGBGNDD_01836	CDS	222				hypothetical protein
APGBGNDD_01837	CDS	381				hypothetical protein
APGBGNDD_01838	CDS	954				hypothetical protein
APGBGNDD_01839	CDS	519	sstT_1		COG3633	Serine/threonine transporter SstT
APGBGNDD_01840	CDS	444	sstT_2		COG3633	Serine/threonine transporter SstT
